Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
C2H5OH	Ethanol	293.09438760	2.1E-06			"17(1,16)-16(1,15),g+"	-3.62994	-3.71480	186.93500	CDMS
C2H5OH	Ethanol	293.09632100	6.5E-06			"13(2,12)-12(2,10),g-"	-7.12474	-7.25670	141.61677	CDMS
C2H5OH	Ethanol	293.09883290	1.31E-05			"25(10,15)-24(8,16),anti"	-6.26941	-6.49700	398.46830	CDMS
C2H5OH	Ethanol	293.09908910	1.31E-05			"25(10,16)-24(8,17),anti"	-6.26941	-6.49700	398.46832	CDMS
C2H5OH	Ethanol	293.11531010	1.19E-05			"23(6,17)-24(3,22),g-"	-6.99473	-7.16660	335.46407	CDMS
C2H5OH	Ethanol	293.16678860	7.5E-06			"20(2,18)-19(3,17),g+"	-5.45788	-5.55090	239.97069	CDMS
C2H5OH	Ethanol	293.25492410	1.96E-05			"21(10,11)-20(12,8),g+"	-6.96977	-7.23180	370.91469	CDMS
C2H5OH	Ethanol	293.25492410	1.96E-05			"21(10,12)-20(12,9),g+"	-6.96977	-7.23180	370.91469	CDMS
C2H5OH	Ethanol	293.27201420	9.6E-06			"24(7,18)-25(4,22),g+"	-7.13372	-7.33220	366.18795	CDMS
C2H5OH	Ethanol	293.31018250	1.74E-05			"26(3,23)-27(5,22),g+"	-6.66757	-6.83030	364.99530	CDMS
C2H5OH	Ethanol	293.45393890	9.9E-06			"28(1,27)-28(0,28),anti"	-4.29338	-4.38620	338.39070	CDMS
C2H5OH	Ethanol	293.47725470	5.1E-06			"10(3,8)-9(2,7),g+"	-5.96680	-6.16790	113.60433	CDMS
C2H5OH	Ethanol	293.56013020	3.71E-05			"13(8,5)-13(10,3),g-"	-7.10997	-7.35010	215.87523	CDMS
C2H5OH	Ethanol	293.56013020	3.71E-05			"13(8,6)-13(10,4),g-"	-7.10997	-7.35010	215.87523	CDMS
C2H5OH	Ethanol	293.63068690	6.7E-06			"11(4,8)-11(2,9),g-"	-5.25248	-5.44690	136.12453	CDMS
C2H5OH	Ethanol	293.71691160	8.9E-06			"15(2,13)-15(1,15),g-"	-5.21789	-5.32880	167.90009	CDMS
C2H5OH	Ethanol	293.74503640	1.1E-05			"28(0,28)-27(1,26),g-"	-5.00401	-5.16320	383.94700	CDMS
C2H5OH	Ethanol	293.83638980	1.73E-05			"27(2,25)-28(4,24),g+"	-6.75089	-6.92060	380.40751	CDMS
C2H5OH	Ethanol	293.92013040	2.14E-05			"22(3,20)-23(5,19),g+"	-6.75393	-6.86280	278.09584	CDMS
C2H5OH	Ethanol	293.93290870	9.1E-06			"15(5,10)-16(2,15),anti"	-6.91733	-6.97700	132.29359	CDMS
C2H5OH	Ethanol	294.03939690	9.8E-06			"28(2,27)-28(1,28),anti"	-4.29089	-4.38460	338.41951	CDMS
C2H5OH	Ethanol	294.07364570	4.3E-06			"17(13,4)-16(13,3),g-"	-4.03294	-4.42180	395.95880	CDMS
C2H5OH	Ethanol	294.07364570	4.3E-06			"17(13,5)-16(13,4),g-"	-4.03294	-4.42180	395.95880	CDMS
C2H5OH	Ethanol	294.07459310	3.5E-06			"17(12,5)-16(12,4),g-"	-3.95009	-4.29470	365.38506	CDMS
C2H5OH	Ethanol	294.07459310	3.5E-06			"17(12,6)-16(12,5),g-"	-3.95009	-4.29470	365.38506	CDMS
C2H5OH	Ethanol	294.08606790	5.6E-06			"17(14,3)-16(14,2),g-"	-4.14486	-4.58150	428.95177	CDMS
C2H5OH	Ethanol	294.08606790	5.6E-06			"17(14,4)-16(14,3),g-"	-4.14486	-4.58150	428.95177	CDMS
C2H5OH	Ethanol	294.09051390	3E-06			"17(11,6)-16(11,5),g-"	-3.88582	-4.18970	337.23468	CDMS
C2H5OH	Ethanol	294.09051390	3E-06			"17(11,7)-16(11,6),g-"	-3.88582	-4.18970	337.23468	CDMS
C2H5OH	Ethanol	294.11103890	7.5E-06			"17(15,2)-16(15,1),g-"	-4.30916	-4.79710	464.36035	CDMS
C2H5OH	Ethanol	294.11103890	7.5E-06			"17(15,3)-16(15,2),g-"	-4.30916	-4.79710	464.36035	CDMS
C2H5OH	Ethanol	294.12716630	2.6E-06			"17(10,7)-16(10,6),g-"	-3.83401	-4.10070	311.51267	CDMS
C2H5OH	Ethanol	294.12716630	2.6E-06			"17(10,8)-16(10,7),g-"	-3.83401	-4.10070	311.51267	CDMS
C2H5OH	Ethanol	294.18511630	2.3E-06			"17(9,8)-16(9,7),g-"	-3.79234	-4.02540	288.22394	CDMS
C2H5OH	Ethanol	294.18511630	2.3E-06			"17(9,9)-16(9,8),g-"	-3.79234	-4.02540	288.22394	CDMS
C2H5OH	Ethanol	294.27658380	2.1E-06			"17(8,10)-16(8,9),g-"	-3.75809	-3.96110	267.37557	CDMS
C2H5OH	Ethanol	294.27658430	2.1E-06			"17(8,9)-16(8,8),g-"	-3.75809	-3.96110	267.37557	CDMS
C2H5OH	Ethanol	294.39548490	3.4E-06			"17(12,5)-16(12,4),g+"	-3.92174	-4.25880	359.85179	CDMS
C2H5OH	Ethanol	294.39548490	3.4E-06			"17(12,6)-16(12,5),g+"	-3.92174	-4.25880	359.85179	CDMS
C2H5OH	Ethanol	294.39988590	4.2E-06			"17(13,4)-16(13,3),g+"	-4.00210	-4.38340	390.41153	CDMS
C2H5OH	Ethanol	294.39988590	4.2E-06			"17(13,5)-16(13,4),g+"	-4.00210	-4.38340	390.41153	CDMS
C2H5OH	Ethanol	294.40013700	2.9E-06			"17(11,6)-16(11,5),g+"	-3.85913	-4.15550	331.73856	CDMS
C2H5OH	Ethanol	294.40013700	2.9E-06			"17(11,7)-16(11,6),g+"	-3.85913	-4.15550	331.73856	CDMS
C2H5OH	Ethanol	294.41222220	5.6E-06			"17(14,3)-16(14,2),g+"	-4.11030	-4.53940	423.41428	CDMS
C2H5OH	Ethanol	294.41222220	5.6E-06			"17(14,4)-16(14,3),g+"	-4.11030	-4.53940	423.41428	CDMS
C2H5OH	Ethanol	294.41639760	2.6E-06			"17(10,7)-16(10,6),g+"	-3.80886	-4.06810	306.07527	CDMS
C2H5OH	Ethanol	294.41639760	2.6E-06			"17(10,8)-16(10,7),g+"	-3.80886	-4.06810	306.07527	CDMS
C2H5OH	Ethanol	294.41776930	1.9E-06			"17(7,11)-16(7,10),g-"	-3.72982	-3.90640	248.97624	CDMS
C2H5OH	Ethanol	294.41780450	1.9E-06			"17(7,10)-16(7,9),g-"	-3.72982	-3.90640	248.97624	CDMS
C2H5OH	Ethanol	294.43384230	7.8E-06			"17(15,2)-16(15,1),g+"	-4.26926	-4.74970	458.85551	CDMS
C2H5OH	Ethanol	294.43384230	7.8E-06			"17(15,3)-16(15,2),g+"	-4.26926	-4.74970	458.85551	CDMS
C2H5OH	Ethanol	294.45613560	2.3E-06			"17(9,8)-16(9,7),g+"	-3.76830	-3.99400	282.86553	CDMS
C2H5OH	Ethanol	294.45613560	2.3E-06			"17(9,9)-16(9,8),g+"	-3.76830	-3.99400	282.86553	CDMS
C2H5OH	Ethanol	294.46038070	1.9E-06			"17(3,15)-16(3,14),g-"	-3.66931	-3.77490	199.89783	CDMS
C2H5OH	Ethanol	294.47234720	1.09E-05			"17(16,1)-16(16,0),g+"	-4.55218	-5.08750	496.72966	CDMS
C2H5OH	Ethanol	294.47234720	1.09E-05			"17(16,2)-16(16,1),g+"	-4.55218	-5.08750	496.72966	CDMS
C2H5OH	Ethanol	294.47897500	1.31E-05			"24(11,14)-24(8,16),anti"	-6.71538	-6.96990	403.69806	CDMS
C2H5OH	Ethanol	294.47920850	1.31E-05			"24(11,13)-24(8,17),anti"	-6.71538	-6.96990	403.69807	CDMS
C2H5OH	Ethanol	294.49447560	1.16E-05			"16(3,13)-15(2,13),g+"	-4.03096	-4.13630	182.03377	CDMS
C2H5OH	Ethanol	294.50047920	7.7E-06			"23(8,15)-24(6,18),g-"	-6.78510	-7.00840	369.60777	CDMS
C2H5OH	Ethanol	294.51895900	2.1E-06			"17(8,10)-16(8,9),g+"	-3.73426	-3.93000	262.11103	CDMS
C2H5OH	Ethanol	294.51895960	2.1E-06			"17(8,9)-16(8,8),g+"	-3.73426	-3.93000	262.11103	CDMS
C2H5OH	Ethanol	294.53326640	1.8E-06			"17(3,15)-16(3,14),g+"	-3.63335	-3.73220	195.17017	CDMS
C2H5OH	Ethanol	294.63063070	2E-06			"17(7,11)-16(7,10),g+"	-3.70608	-3.87550	243.81704	CDMS
C2H5OH	Ethanol	294.63066930	2E-06			"17(7,10)-16(7,9),g+"	-3.70608	-3.87550	243.81704	CDMS
C2H5OH	Ethanol	294.63954810	4.4E-06			"10(3,8)-9(2,7),g-"	-5.90023	-6.10990	118.36379	CDMS
C2H5OH	Ethanol	294.64188850	1.9E-06			"17(6,12)-16(6,11),g-"	-3.70657	-3.86040	233.03848	CDMS
C2H5OH	Ethanol	294.64243600	1.99E-05			"15(14,1)-16(13,3),g+"	-5.98647	-6.42890	395.98609	CDMS
C2H5OH	Ethanol	294.64243600	1.99E-05			"15(14,2)-16(13,4),g+"	-5.98647	-6.42890	395.98609	CDMS
C2H5OH	Ethanol	294.64350380	1.9E-06			"17(6,11)-16(6,10),g-"	-3.70657	-3.86040	233.03856	CDMS
C2H5OH	Ethanol	294.68782140	7.7E-06			"23(8,16)-24(6,19),g-"	-6.78473	-7.00830	369.60784	CDMS
C2H5OH	Ethanol	294.70972020	3.48E-05			"14(7,8)-14(9,5),g+"	-7.16109	-7.35450	203.89812	CDMS
C2H5OH	Ethanol	294.70972420	3.48E-05			"14(7,7)-14(9,6),g+"	-7.16109	-7.35450	203.89812	CDMS
C2H5OH	Ethanol	294.71329010	3.35E-05			"14(13,1)-13(11,3),anti"	-6.68480	-7.01720	299.90519	CDMS
C2H5OH	Ethanol	294.71329010	3.35E-05			"14(13,2)-13(11,2),anti"	-6.68480	-7.01720	299.90519	CDMS
C2H5OH	Ethanol	294.78124990	1.84E-05			"18(15,3)-19(14,5),g+"	-5.61734	-6.09580	473.81728	CDMS
C2H5OH	Ethanol	294.78124990	1.84E-05			"18(15,4)-19(14,6),g+"	-5.61734	-6.09580	473.81728	CDMS
C2H5OH	Ethanol	294.82602400	1.9E-06			"17(6,12)-16(6,11),g+"	-3.68231	-3.82910	227.99085	CDMS
C2H5OH	Ethanol	294.82777580	1.9E-06			"17(6,11)-16(6,10),g+"	-3.68231	-3.82910	227.99093	CDMS
C2H5OH	Ethanol	294.89970090	9.7E-06			"30(1,29)-30(0,30),g+"	-6.06434	-6.27650	439.73078	CDMS
C2H5OH	Ethanol	295.00401580	1.8E-06			"17(5,13)-16(5,12),g-"	-3.68743	-3.82230	219.58206	CDMS
C2H5OH	Ethanol	295.05135810	1.8E-06			"17(5,12)-16(5,11),g-"	-3.68725	-3.82220	219.58707	CDMS
C2H5OH	Ethanol	295.11925540	7.2E-06			"31(3,29)-31(2,30),anti"	-4.02782	-4.20530	425.23864	CDMS
C2H5OH	Ethanol	295.16802710	1.8E-06			"17(5,13)-16(5,12),g+"	-3.66164	-3.78960	214.64770	CDMS
C2H5OH	Ethanol	295.21910620	1.8E-06			"17(5,12)-16(5,11),g+"	-3.66145	-3.78950	214.65303	CDMS
C2H5OH	Ethanol	295.22440260	2.5E-05			"16(11,5)-17(12,5),g-"	-7.02247	-7.33310	323.12051	CDMS
C2H5OH	Ethanol	295.22440260	2.5E-05			"16(11,6)-17(12,6),g-"	-7.02247	-7.33310	323.12051	CDMS
C2H5OH	Ethanol	295.27384080	1.01E-05			"16(5,11)-17(2,15),g-"	-6.86258	-7.00290	205.42671	CDMS
C2H5OH	Ethanol	295.29461570	1.03E-05			"30(1,29)-30(1,30),g-"	-5.35615	-5.57570	444.44709	CDMS
C2H5OH	Ethanol	295.30656960	1.03E-05			"30(1,29)-30(0,30),g-"	-6.95883	-7.17840	444.44708	CDMS
C2H5OH	Ethanol	295.33502940	9.7E-06			"30(2,29)-30(1,30),g+"	-6.05919	-6.27200	439.75196	CDMS
C2H5OH	Ethanol	295.39758990	1.8E-06			"17(4,14)-16(4,13),g-"	-3.67294	-3.79250	208.61438	CDMS
C2H5OH	Ethanol	295.51481720	3.7E-06			"17(1,16)-16(1,15),g-"	-3.52258	-3.61800	191.82318	CDMS
C2H5OH	Ethanol	295.54714450	1.8E-06			"17(4,14)-16(4,13),g+"	-3.64331	-3.75610	203.79069	CDMS
C2H5OH	Ethanol	295.64047810	3.2E-06			"17(1,16)-16(1,15),anti"	-6.49713	-6.50540	131.49918	CDMS
C2H5OH	Ethanol	295.76417120	1.05E-05			"30(3,27)-29(4,25),g+"	-4.31760	-4.56250	461.49305	CDMS
C2H5OH	Ethanol	295.77573200	6.8E-06			"4(3,1)-3(2,1),g-"	-3.96999	-4.49510	80.94398	CDMS
C2H5OH	Ethanol	295.77771400	1.03E-05			"30(2,29)-30(1,30),g-"	-6.96102	-7.18130	444.47027	CDMS
C2H5OH	Ethanol	295.78966790	1.03E-05			"30(2,29)-30(0,30),g-"	-5.35450	-5.57480	444.47027	CDMS
C2H5OH	Ethanol	295.80597780	3.08E-05			"17(4,13)-16(8,9),g-"	-6.91771	-7.03800	208.71685	CDMS
C2H5OH	Ethanol	295.85206490	8.1E-06			"15(2,14)-14(1,14),g+"	-4.49449	-4.59810	160.73612	CDMS
C2H5OH	Ethanol	295.93974650	2E-06			"18(0,18)-17(1,17),g+"	-5.68094	-5.75620	194.14477	CDMS
C2H5OH	Ethanol	295.94876240	6.8E-06			"4(3,2)-3(2,2),g-"	-3.97055	-4.49590	80.94380	CDMS
C2H5OH	Ethanol	295.95834210	2.6E-06			"18(0,18)-17(1,17),g-"	-5.81548	-5.89750	198.80057	CDMS
C2H5OH	Ethanol	296.18878370	2E-06			"17(4,13)-16(4,12),g-"	-3.66996	-3.79080	208.71695	CDMS
C2H5OH	Ethanol	296.32134940	6.2E-06			"16(2,15)-15(1,14),g-"	-5.29313	-5.39600	178.51787	CDMS
C2H5OH	Ethanol	296.41001510	1.8E-06			"17(4,13)-16(4,12),g+"	-3.63921	-3.75340	203.90245	CDMS
C2H5OH	Ethanol	296.59673740	6.8E-06			"23(2,22)-22(3,20),g-"	-4.62436	-4.73880	292.33045	CDMS
C2H5OH	Ethanol	296.64582340	2E-06			"18(1,18)-17(1,17),g+"	-3.62958	-3.70590	194.17866	CDMS
C2H5OH	Ethanol	296.65477940	7.1E-06			"9(3,6)-8(0,8),g+"	-6.24757	-6.48470	105.31533	CDMS
C2H5OH	Ethanol	296.71548460	7.3E-06			"23(3,20)-22(4,19),anti"	-4.19176	-4.24170	247.66082	CDMS
C2H5OH	Ethanol	296.72105730	9E-06			"7(6,1)-6(5,1),g+"	-3.85961	-4.22660	124.03597	CDMS
C2H5OH	Ethanol	296.72105920	9E-06			"7(6,2)-6(5,2),g+"	-3.85961	-4.22660	124.03597	CDMS
C2H5OH	Ethanol	296.72475990	2E-06			"18(1,18)-17(1,17),g-"	-3.63623	-3.71940	198.83735	CDMS
C2H5OH	Ethanol	296.88333930	4.6E-06			"16(2,15)-15(1,14),g+"	-5.42371	-5.52060	173.83166	CDMS
C2H5OH	Ethanol	296.91328780	2E-06			"18(0,18)-17(0,17),g+"	-3.62835	-3.70500	194.14488	CDMS
C2H5OH	Ethanol	297.02318310	2E-06			"18(0,18)-17(0,17),g-"	-3.63405	-3.71760	198.80045	CDMS
C2H5OH	Ethanol	297.08796110	3.4E-06			"18(1,17)-17(2,16),anti"	-3.75834	-3.76620	146.45821	CDMS
C2H5OH	Ethanol	297.16703520	5.5E-06			"10(3,8)-9(2,7),anti"	-3.96424	-4.08950	57.55494	CDMS
C2H5OH	Ethanol	297.48888140	6.5E-06			"10(4,7)-10(2,8),g-"	-5.43359	-5.65980	126.97283	CDMS
C2H5OH	Ethanol	297.54133030	3.12E-05			"17(15,2)-17(13,4),anti"	-7.01889	-7.43340	410.23871	CDMS
C2H5OH	Ethanol	297.54133030	3.12E-05			"17(15,3)-17(13,5),anti"	-7.01889	-7.43340	410.23871	CDMS
C2H5OH	Ethanol	297.54512120	5.7E-06			"10(2,8)-9(0,9),g+"	-5.60438	-5.80320	107.99622	CDMS
C2H5OH	Ethanol	297.55560970	6.8E-06			"17(14,3)-16(14,2),anti"	-6.93325	-7.29530	373.99119	CDMS
C2H5OH	Ethanol	297.55560970	6.8E-06			"17(14,4)-16(14,3),anti"	-6.93325	-7.29530	373.99119	CDMS
C2H5OH	Ethanol	297.56647130	5.4E-06			"17(13,4)-16(13,3),anti"	-6.80701	-7.12020	340.22756	CDMS
C2H5OH	Ethanol	297.56647130	5.4E-06			"17(13,5)-16(13,4),anti"	-6.80701	-7.12020	340.22756	CDMS
C2H5OH	Ethanol	297.58282050	4.5E-06			"17(12,5)-16(12,4),anti"	-6.73036	-6.99830	308.95187	CDMS
C2H5OH	Ethanol	297.58282050	4.5E-06			"17(12,6)-16(12,5),anti"	-6.73036	-6.99830	308.95187	CDMS
C2H5OH	Ethanol	297.60723320	4E-06			"17(11,6)-16(11,5),anti"	-6.65270	-6.87900	280.16767	CDMS
C2H5OH	Ethanol	297.60723320	4E-06			"17(11,7)-16(11,6),anti"	-6.65270	-6.87900	280.16767	CDMS
C2H5OH	Ethanol	297.61936470	2E-06			"18(1,18)-17(0,17),g+"	-5.67310	-5.75080	194.17876	CDMS
C2H5OH	Ethanol	297.65237590	3.7E-06			"17(10,7)-16(10,6),anti"	-6.60869	-6.79700	253.88048	CDMS
C2H5OH	Ethanol	297.65237590	3.7E-06			"17(10,8)-16(10,7),anti"	-6.60869	-6.79700	253.88048	CDMS
C2H5OH	Ethanol	297.69506690	4E-05			"12(5,8)-13(7,7),g+"	-7.02151	-7.20880	152.19300	CDMS
C2H5OH	Ethanol	297.69857190	4E-05			"12(5,7)-13(7,6),g+"	-7.02130	-7.20860	152.19317	CDMS
C2H5OH	Ethanol	297.71923690	3.5E-06			"17(9,8)-16(9,7),anti"	-6.57183	-6.72580	230.09393	CDMS
C2H5OH	Ethanol	297.71923700	3.5E-06			"17(9,9)-16(9,8),anti"	-6.57183	-6.72580	230.09393	CDMS
C2H5OH	Ethanol	297.75538030	4.4E-06			"16(2,15)-15(1,14),anti"	-3.78932	-3.80690	118.18687	CDMS
C2H5OH	Ethanol	297.76295230	3E-06			"17(3,15)-16(3,14),anti"	-6.49124	-6.51490	140.03650	CDMS
C2H5OH	Ethanol	297.78960080	2.8E-06			"18(1,18)-17(0,17),g-"	-5.80231	-5.88700	198.83723	CDMS
C2H5OH	Ethanol	297.79664180	3.1E-06			"18(0,18)-17(1,17),anti"	-3.56290	-3.55980	138.18568	CDMS
C2H5OH	Ethanol	297.80214630	7E-06			"5(3,3)-4(1,4),g-"	-6.62274	-7.06960	85.09761	CDMS
C2H5OH	Ethanol	297.82016540	3.3E-06			"17(8,10)-16(8,9),anti"	-6.54199	-6.66530	208.81352	CDMS
C2H5OH	Ethanol	297.82030590	3.3E-06			"17(8,9)-16(8,8),anti"	-6.54519	-6.66850	208.81352	CDMS
C2H5OH	Ethanol	297.88125500	6.1E-06			"21(4,17)-21(3,19),g-"	-4.27347	-4.40210	274.18512	CDMS
C2H5OH	Ethanol	297.95646840	2.38E-05			"18(14,4)-18(12,7),anti"	-7.02802	-7.38840	389.11164	CDMS
C2H5OH	Ethanol	297.95646840	2.38E-05			"18(14,5)-18(12,6),anti"	-7.02802	-7.38840	389.11164	CDMS
C2H5OH	Ethanol	297.97911700	3.1E-06			"17(7,11)-16(7,10),anti"	-6.52533	-6.62170	190.04686	CDMS
C2H5OH	Ethanol	297.97922550	3.1E-06			"17(7,10)-16(7,9),anti"	-6.52543	-6.62180	190.04686	CDMS
C2H5OH	Ethanol	298.03769310	8.1E-06			"29(5,25)-29(3,26),g-"	-4.82905	-5.08230	455.01554	CDMS
C2H5OH	Ethanol	298.18282190	1E-05			"28(5,24)-28(3,25),g+"	-7.01333	-7.23970	425.95802	CDMS
C2H5OH	Ethanol	298.23219640	1.13E-05			"29(1,29)-28(2,27),g-"	-4.99818	-5.18180	406.72439	CDMS
C2H5OH	Ethanol	298.23650160	3E-06			"17(6,12)-16(6,11),anti"	-6.51028	-6.58350	173.80524	CDMS
C2H5OH	Ethanol	298.23934530	3E-06			"17(6,11)-16(6,10),anti"	-6.51027	-6.58350	173.80552	CDMS
C2H5OH	Ethanol	298.35034530	6.9E-06			"27(5,23)-26(6,21),g-"	-4.51198	-4.72720	407.37565	CDMS
C2H5OH	Ethanol	298.36430230	3.1E-06			"18(1,18)-17(1,17),anti"	-6.47145	-6.46920	138.21292	CDMS
C2H5OH	Ethanol	298.42791290	7.5E-06			"10(2,8)-9(0,9),g-"	-6.73572	-6.94260	112.69550	CDMS
C2H5OH	Ethanol	298.54638690	9.6E-06			"16(1,15)-15(2,13),g-"	-4.62873	-4.73350	177.64066	CDMS
C2H5OH	Ethanol	298.55475390	8.6E-06			"23(4,20)-23(1,22),g+"	-5.37481	-5.51250	306.46783	CDMS
C2H5OH	Ethanol	298.59343350	3.1E-06			"18(0,18)-17(0,17),anti"	-6.47067	-6.46870	138.18565	CDMS
C2H5OH	Ethanol	298.60861590	7.6E-06			"10(2,8)-9(1,9),anti"	-4.45788	-4.57700	51.89776	CDMS
C2H5OH	Ethanol	298.65661390	3E-06			"17(5,13)-16(5,12),anti"	-6.49891	-6.55290	160.10859	CDMS
C2H5OH	Ethanol	298.73213890	3E-06			"17(5,12)-16(5,11),anti"	-6.49869	-6.55280	160.11667	CDMS
C2H5OH	Ethanol	298.76674770	4.4E-06			"7(4,4)-6(3,3),g+"	-5.78530	-6.11990	99.64946	CDMS
C2H5OH	Ethanol	298.83849710	4.3E-06			"7(4,3)-6(3,4),g+"	-5.78400	-6.11870	99.64959	CDMS
C2H5OH	Ethanol	298.88603070	1.35E-05			"30(5,25)-31(2,30),anti"	-6.90777	-7.10490	425.41942	CDMS
C2H5OH	Ethanol	298.88948440	9E-06			"15(2,14)-14(0,14),g+"	-6.39606	-6.50400	160.73614	CDMS
C2H5OH	Ethanol	299.05713580	1.13E-05			"29(0,29)-28(1,27),g-"	-4.99461	-5.17940	406.72355	CDMS
C2H5OH	Ethanol	299.06063540	3E-06			"17(4,14)-16(4,13),anti"	-6.49078	-6.52920	148.95480	CDMS
C2H5OH	Ethanol	299.06324530	1.22E-05			"25(11,15)-25(8,17),anti"	-6.47238	-6.74650	424.71055	CDMS
C2H5OH	Ethanol	299.06369550	1.22E-05			"25(11,14)-25(8,18),anti"	-6.47238	-6.74650	424.71057	CDMS
C2H5OH	Ethanol	299.10060420	3.6E-06			"17(2,15)-16(2,14),g+"	-3.59359	-3.69330	191.25574	CDMS
C2H5OH	Ethanol	299.16109400	3.1E-06			"18(1,18)-17(0,17),anti"	-3.55672	-3.55560	138.21289	CDMS
C2H5OH	Ethanol	299.16265670	1.25E-05			"25(11,15)-24(9,15),anti"	-6.44814	-6.72240	424.71057	CDMS
C2H5OH	Ethanol	299.16266180	1.25E-05			"25(11,14)-24(9,16),anti"	-6.44814	-6.72240	424.71057	CDMS
C2H5OH	Ethanol	299.22810260	7.6E-06			"20(3,17)-19(3,17),g+"	-6.01104	-6.12000	244.98527	CDMS
C2H5OH	Ethanol	299.58818360	7E-06			"6(3,3)-5(1,4),g+"	-6.87335	-7.25050	85.31080	CDMS
C2H5OH	Ethanol	299.80975210	6.7E-06			"17(7,10)-18(5,13),g-"	-6.89673	-7.08100	248.97618	CDMS
C2H5OH	Ethanol	299.83094120	2.85E-05			"17(5,13)-18(7,11),g-"	-7.06295	-7.20470	219.58193	CDMS
C2H5OH	Ethanol	299.93650600	2.85E-05			"17(5,12)-18(7,12),g-"	-7.05989	-7.20180	219.58700	CDMS
C2H5OH	Ethanol	299.97471790	1.84E-05			"23(4,19)-24(6,19),g-"	-7.24355	-7.39150	312.16063	CDMS
C2H5OH	Ethanol	299.99400510	6.7E-06			"17(7,11)-18(5,14),g-"	-6.89637	-7.08090	248.97625	CDMS
C2H5OH	Ethanol	300.00129330	1.9E-06			"17(3,14)-16(3,13),g-"	-3.65144	-3.76640	200.90804	CDMS
C2H5OH	Ethanol	300.04648290	8.4E-06			"24(5,20)-24(4,20),g-"	-4.18745	-4.36090	342.20694	CDMS
C2H5OH	Ethanol	300.06713140	5.4E-06			"20(2,18)-19(3,17),anti"	-3.99037	-4.01440	185.49748	CDMS
C2H5OH	Ethanol	300.16362740	5.2E-06			"10(5,5)-9(4,5),g+"	-4.00348	-4.24230	133.06267	CDMS
C2H5OH	Ethanol	300.17761720	5.2E-06			"10(5,6)-9(4,6),g+"	-4.00346	-4.24230	133.06262	CDMS
C2H5OH	Ethanol	300.19477640	3E-06			"17(4,13)-16(4,12),anti"	-6.48686	-6.52710	149.10275	CDMS
C2H5OH	Ethanol	300.44799950	2.4E-06			"17(3,14)-16(2,14),g+"	-3.73118	-3.83950	195.88927	CDMS
C2H5OH	Ethanol	300.47275350	8.1E-06			"16(1,15)-15(1,15),g+"	-5.90951	-6.01010	172.86872	CDMS
C2H5OH	Ethanol	300.47390120	1.02E-05			"19(6,14)-20(3,17),anti"	-6.73509	-6.80960	204.97357	CDMS
C2H5OH	Ethanol	300.67559800	1.11E-05			"22(12,10)-23(11,12),g-"	-4.90764	-5.27270	448.40819	CDMS
C2H5OH	Ethanol	300.67559800	1.11E-05			"22(12,11)-23(11,13),g-"	-4.90764	-5.27270	448.40819	CDMS
C2H5OH	Ethanol	300.70707420	6.7E-06			"20(3,17)-19(4,15),g-"	-4.37092	-4.48830	249.36326	CDMS
C2H5OH	Ethanol	300.73179710	6.4E-06			"9(4,6)-9(2,7),g-"	-5.60587	-5.86810	118.65618	CDMS
C2H5OH	Ethanol	300.74865810	1.24E-05			"27(7,21)-28(8,21),g-"	-6.50094	-6.76130	436.21597	CDMS
C2H5OH	Ethanol	300.74887740	9.2E-06			"22(14,8)-23(13,11),anti"	-4.84476	-5.22380	457.99403	CDMS
C2H5OH	Ethanol	300.74887740	9.2E-06			"22(14,9)-23(13,10),anti"	-4.84476	-5.22380	457.99403	CDMS
C2H5OH	Ethanol	300.78482420	1.92E-05			"20(11,9)-19(9,10),anti"	-6.20828	-6.43970	328.06213	CDMS
C2H5OH	Ethanol	300.78482430	1.92E-05			"20(11,10)-19(9,11),anti"	-6.20828	-6.43970	328.06213	CDMS
C2H5OH	Ethanol	300.78688710	1.24E-05			"27(7,20)-28(8,20),g-"	-6.50028	-6.76070	436.21795	CDMS
C2H5OH	Ethanol	300.78855860	8.7E-06			"17(4,14)-18(1,18),g-"	-7.08017	-7.20740	208.61441	CDMS
C2H5OH	Ethanol	300.80245680	8.9E-06			"18(4,15)-19(1,19),g-"	-7.08095	-7.20580	223.62953	CDMS
C2H5OH	Ethanol	300.82519160	1.55E-05			"31(1,30)-31(5,27),g+"	-7.20156	-7.44410	464.57035	CDMS
C2H5OH	Ethanol	300.83370620	4.6E-06			"13(4,9)-12(3,9),g+"	-4.08052	-4.23870	152.10076	CDMS
C2H5OH	Ethanol	300.84696620	8.4E-06			"4(3,2)-3(0,3),g-"	-6.75829	-7.29060	80.94378	CDMS
C2H5OH	Ethanol	300.85416080	4.1E-06			"7(4,4)-6(3,3),g-"	-5.75739	-6.10200	104.52540	CDMS
C2H5OH	Ethanol	300.91387350	4.1E-06			"7(4,3)-6(3,4),g-"	-5.75781	-6.10250	104.52553	CDMS
C2H5OH	Ethanol	301.06782500	1.36E-05			"24(4,20)-25(1,25),anti"	-7.32907	-7.40630	274.74594	CDMS
